Cycle,Round,Bet,Bet Color,Rolls,Matches,Multiplier,Result,Loss Streak,Profit,Bankroll
9,76,155,GREEN,"['PINK', 'GREEN', 'GREEN']",2,2,WIN x2 (2 matches),0,310,19555.0
9,77,5,WHITE,"['GREEN', 'PINK', 'YELLOW']",0,0,LOSE,1,-5,19550.0
9,78,15,GREEN,"['YELLOW', 'GREEN', 'WHITE']",1,1,WIN x1,0,15,19565.0
9,79,5,BLUE,"['YELLOW', 'WHITE', 'RED']",0,0,LOSE,1,-5,19560.0
9,80,15,PINK,"['YELLOW', 'PINK', 'WHITE']",1,1,WIN x1,0,15,19575.0
9,81,5,YELLOW,"['WHITE', 'GREEN', 'RED']",0,0,LOSE,1,-5,19570.0
9,82,15,BLUE,"['GREEN', 'BLUE', 'BLUE']",2,2,WIN x2 (2 matches),0,30,19600.0
9,83,5,PINK,"['GREEN', 'GREEN', 'WHITE']",0,0,LOSE,1,-5,19595.0
9,84,15,GREEN,"['BLUE', 'PINK', 'RED']",0,0,LOSE,2,-15,19580.0
9,85,35,PINK,"['BLUE', 'WHITE', 'PINK']",1,1,WIN x1,0,35,19615.0
9,86,5,GREEN,"['RED', 'GREEN', 'PINK']",1,1,WIN x1,0,5,19620.0
9,87,5,YELLOW,"['RED', 'PINK', 'GREEN']",0,0,LOSE,1,-5,19615.0
9,88,15,RED,"['BLUE', 'GREEN', 'BLUE']",0,0,LOSE,2,-15,19600.0
9,89,35,PINK,"['WHITE', 'WHITE', 'GREEN']",0,0,LOSE,3,-35,19565.0
9,90,75,PINK,"['RED', 'GREEN', 'GREEN']",0,0,LOSE,4,-75,19490.0
9,91,155,BLUE,"['GREEN', 'BLUE', 'RED']",1,1,WIN x1,0,155,19645.0
9,92,5,BLUE,"['GREEN', 'PINK', 'RED']",0,0,LOSE,1,-5,19640.0
9,93,15,BLUE,"['BLUE', 'BLUE', 'YELLOW']",2,2,WIN x2 (2 matches),0,30,19670.0
9,94,5,BLUE,"['YELLOW', 'YELLOW', 'WHITE']",0,0,LOSE,1,-5,19665.0
9,95,15,WHITE,"['GREEN', 'GREEN', 'WHITE']",1,1,WIN x1,0,15,19680.0
9,96,5,PINK,"['PINK', 'GREEN', 'PINK']",2,2,WIN x2 (2 matches),0,10,19690.0
9,97,5,RED,"['RED', 'GREEN', 'WHITE']",1,1,WIN x1,0,5,19695.0
9,98,5,PINK,"['RED', 'PINK', 'PINK']",2,2,WIN x2 (2 matches),0,10,19705.0
9,99,5,BLUE,"['PINK', 'YELLOW', 'GREEN']",0,0,LOSE,1,-5,19700.0
9,100,15,WHITE,"['RED', 'BLUE', 'YELLOW']",0,0,LOSE,2,-15,19685.0
10,1,35,GREEN,"['GREEN', 'WHITE', 'WHITE']",1,1,WIN x1,0,35,19720.0
10,2,5,RED,"['GREEN', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,19715.0
10,3,15,GREEN,"['WHITE', 'GREEN', 'WHITE']",1,1,WIN x1,0,15,19730.0
10,4,5,GREEN,"['YELLOW', 'GREEN', 'WHITE']",1,1,WIN x1,0,5,19735.0
10,5,5,GREEN,"['YELLOW', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,19730.0
10,6,15,RED,"['WHITE', 'WHITE', 'GREEN']",0,0,LOSE,2,-15,19715.0
10,7,35,WHITE,"['BLUE', 'GREEN', 'BLUE']",0,0,LOSE,3,-35,19680.0
10,8,75,GREEN,"['YELLOW', 'BLUE', 'RED']",0,0,LOSE,4,-75,19605.0
10,9,155,RED,"['RED', 'GREEN', 'GREEN']",1,1,WIN x1,0,155,19760.0
10,10,5,BLUE,"['PINK', 'WHITE', 'YELLOW']",0,0,LOSE,1,-5,19755.0
10,11,15,PINK,"['RED', 'RED', 'PINK']",1,1,WIN x1,0,15,19770.0
10,12,5,BLUE,"['GREEN', 'PINK', 'YELLOW']",0,0,LOSE,1,-5,19765.0
10,13,15,BLUE,"['WHITE', 'YELLOW', 'WHITE']",0,0,LOSE,2,-15,19750.0
10,14,35,WHITE,"['YELLOW', 'GREEN', 'RED']",0,0,LOSE,3,-35,19715.0
10,15,75,BLUE,"['BLUE', 'PINK', 'GREEN']",1,1,WIN x1,0,75,19790.0
10,16,5,RED,"['RED', 'WHITE', 'GREEN']",1,1,WIN x1,0,5,19795.0
10,17,5,GREEN,"['PINK', 'GREEN', 'BLUE']",1,1,WIN x1,0,5,19800.0
10,18,5,RED,"['PINK', 'GREEN', 'WHITE']",0,0,LOSE,1,-5,19795.0
10,19,15,PINK,"['YELLOW', 'GREEN', 'PINK']",1,1,WIN x1,0,15,19810.0
10,20,5,RED,"['BLUE', 'GREEN', 'YELLOW']",0,0,LOSE,1,-5,19805.0
10,21,15,RED,"['RED', 'RED', 'WHITE']",2,2,WIN x2 (2 matches),0,30,19835.0
10,22,5,PINK,"['PINK', 'YELLOW', 'YELLOW']",1,1,WIN x1,0,5,19840.0
10,23,5,PINK,"['WHITE', 'PINK', 'WHITE']",1,1,WIN x1,0,5,19845.0
10,24,5,YELLOW,"['WHITE', 'PINK', 'PINK']",0,0,LOSE,1,-5,19840.0
10,25,15,PINK,"['GREEN', 'BLUE', 'GREEN']",0,0,LOSE,2,-15,19825.0
10,26,35,YELLOW,"['YELLOW', 'GREEN', 'BLUE']",1,1,WIN x1,0,35,19860.0
10,27,5,YELLOW,"['RED', 'RED', 'RED']",0,0,LOSE,1,-5,19855.0
10,28,15,BLUE,"['PINK', 'BLUE', 'BLUE']",2,2,WIN x2 (2 matches),0,30,19885.0
10,29,5,WHITE,"['WHITE', 'WHITE', 'PINK']",2,2,WIN x2 (2 matches),0,10,19895.0
10,30,5,YELLOW,"['PINK', 'WHITE', 'RED']",0,0,LOSE,1,-5,19890.0
10,31,15,PINK,"['PINK', 'BLUE', 'BLUE']",1,1,WIN x1,0,15,19905.0
10,32,5,BLUE,"['PINK', 'GREEN', 'RED']",0,0,LOSE,1,-5,19900.0
10,33,15,WHITE,"['GREEN', 'WHITE', 'RED']",1,1,WIN x1,0,15,19915.0
10,34,5,PINK,"['PINK', 'BLUE', 'YELLOW']",1,1,WIN x1,0,5,19920.0
10,35,5,RED,"['BLUE', 'GREEN', 'PINK']",0,0,LOSE,1,-5,19915.0
10,36,15,PINK,"['PINK', 'YELLOW', 'GREEN']",1,1,WIN x1,0,15,19930.0
10,37,5,BLUE,"['YELLOW', 'YELLOW', 'BLUE']",1,1,WIN x1,0,5,19935.0
10,38,5,YELLOW,"['YELLOW', 'GREEN', 'RED']",1,1,WIN x1,0,5,19940.0
10,39,5,RED,"['YELLOW', 'RED', 'GREEN']",1,1,WIN x1,0,5,19945.0
10,40,5,BLUE,"['YELLOW', 'PINK', 'GREEN']",0,0,LOSE,1,-5,19940.0
10,41,15,YELLOW,"['GREEN', 'RED', 'BLUE']",0,0,LOSE,2,-15,19925.0
10,42,35,GREEN,"['YELLOW', 'YELLOW', 'BLUE']",0,0,LOSE,3,-35,19890.0
10,43,75,RED,"['RED', 'WHITE', 'GREEN']",1,1,WIN x1,0,75,19965.0
10,44,5,GREEN,"['GREEN', 'WHITE', 'PINK']",1,1,WIN x1,0,5,19970.0
10,45,5,PINK,"['PINK', 'RED', 'YELLOW']",1,1,WIN x1,0,5,19975.0
10,46,5,YELLOW,"['PINK', 'GREEN', 'YELLOW']",1,1,WIN x1,0,5,19980.0
10,47,5,PINK,"['RED', 'WHITE', 'PINK']",1,1,WIN x1,0,5,19985.0
10,48,5,GREEN,"['WHITE', 'WHITE', 'YELLOW']",0,0,LOSE,1,-5,19980.0
10,49,15,YELLOW,"['GREEN', 'WHITE', 'WHITE']",0,0,LOSE,2,-15,19965.0
10,50,35,WHITE,"['PINK', 'PINK', 'PINK']",0,0,LOSE,3,-35,19930.0
10,51,75,WHITE,"['YELLOW', 'PINK', 'GREEN']",0,0,LOSE,4,-75,19855.0
10,52,155,WHITE,"['RED', 'GREEN', 'GREEN']",0,0,LOSE,5,-155,19700.0
10,53,315,GREEN,"['RED', 'WHITE', 'GREEN']",1,1,WIN x1,0,315,20015.0
10,54,5,YELLOW,"['RED', 'BLUE', 'PINK']",0,0,LOSE,1,-5,20010.0
10,55,15,YELLOW,"['RED', 'BLUE', 'WHITE']",0,0,LOSE,2,-15,19995.0
10,56,35,YELLOW,"['PINK', 'GREEN', 'BLUE']",0,0,LOSE,3,-35,19960.0
10,57,75,YELLOW,"['RED', 'YELLOW', 'GREEN']",1,1,WIN x1,0,75,20035.0
10,58,5,PINK,"['GREEN', 'WHITE', 'YELLOW']",0,0,LOSE,1,-5,20030.0
10,59,15,WHITE,"['PINK', 'WHITE', 'GREEN']",1,1,WIN x1,0,15,20045.0
10,60,5,WHITE,"['PINK', 'BLUE', 'BLUE']",0,0,LOSE,1,-5,20040.0
10,61,15,GREEN,"['RED', 'GREEN', 'YELLOW']",1,1,WIN x1,0,15,20055.0
10,62,5,GREEN,"['YELLOW', 'GREEN', 'YELLOW']",1,1,WIN x1,0,5,20060.0
10,63,5,RED,"['YELLOW', 'RED', 'PINK']",1,1,WIN x1,0,5,20065.0
10,64,5,PINK,"['GREEN', 'YELLOW', 'PINK']",1,1,WIN x1,0,5,20070.0
10,65,5,RED,"['YELLOW', 'BLUE', 'RED']",1,1,WIN x1,0,5,20075.0
10,66,5,RED,"['WHITE', 'GREEN', 'BLUE']",0,0,LOSE,1,-5,20070.0
10,67,15,BLUE,"['BLUE', 'GREEN', 'PINK']",1,1,WIN x1,0,15,20085.0
10,68,5,GREEN,"['WHITE', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,20080.0
10,69,15,WHITE,"['GREEN', 'WHITE', 'GREEN']",1,1,WIN x1,0,15,20095.0
10,70,5,GREEN,"['GREEN', 'BLUE', 'YELLOW']",1,1,WIN x1,0,5,20100.0
10,71,5,BLUE,"['GREEN', 'BLUE', 'GREEN']",1,1,WIN x1,0,5,20105.0
10,72,5,BLUE,"['PINK', 'GREEN', 'YELLOW']",0,0,LOSE,1,-5,20100.0
10,73,15,YELLOW,"['WHITE', 'GREEN', 'YELLOW']",1,1,WIN x1,0,15,20115.0
10,74,5,BLUE,"['BLUE', 'BLUE', 'GREEN']",2,2,WIN x2 (2 matches),0,10,20125.0
10,75,5,PINK,"['PINK', 'PINK', 'GREEN']",2,2,WIN x2 (2 matches),0,10,20135.0
10,76,5,GREEN,"['YELLOW', 'RED', 'GREEN']",1,1,WIN x1,0,5,20140.0
10,77,5,WHITE,"['RED', 'RED', 'WHITE']",1,1,WIN x1,0,5,20145.0
10,78,5,RED,"['RED', 'BLUE', 'RED']",2,2,WIN x2 (2 matches),0,10,20155.0
10,79,5,WHITE,"['PINK', 'RED', 'PINK']",0,0,LOSE,1,-5,20150.0
10,80,15,WHITE,"['GREEN', 'GREEN', 'WHITE']",1,1,WIN x1,0,15,20165.0
10,81,5,PINK,"['PINK', 'RED', 'WHITE']",1,1,WIN x1,0,5,20170.0
10,82,5,YELLOW,"['GREEN', 'YELLOW', 'BLUE']",1,1,WIN x1,0,5,20175.0
10,83,5,PINK,"['PINK', 'GREEN', 'BLUE']",1,1,WIN x1,0,5,20180.0
10,84,5,WHITE,"['YELLOW', 'RED', 'WHITE']",1,1,WIN x1,0,5,20185.0
10,85,5,RED,"['PINK', 'RED', 'PINK']",1,1,WIN x1,0,5,20190.0
10,86,5,WHITE,"['PINK', 'RED', 'WHITE']",1,1,WIN x1,0,5,20195.0
10,87,5,BLUE,"['GREEN', 'PINK', 'RED']",0,0,LOSE,1,-5,20190.0
10,88,15,WHITE,"['GREEN', 'WHITE', 'WHITE']",2,2,WIN x2 (2 matches),0,30,20220.0
10,89,5,BLUE,"['BLUE', 'WHITE', 'BLUE']",2,2,WIN x2 (2 matches),0,10,20230.0
10,90,5,RED,"['BLUE', 'WHITE', 'YELLOW']",0,0,LOSE,1,-5,20225.0
10,91,15,BLUE,"['GREEN', 'BLUE', 'PINK']",1,1,WIN x1,0,15,20240.0
10,92,5,WHITE,"['GREEN', 'PINK', 'RED']",0,0,LOSE,1,-5,20235.0
10,93,15,BLUE,"['GREEN', 'YELLOW', 'PINK']",0,0,LOSE,2,-15,20220.0
10,94,35,RED,"['RED', 'PINK', 'PINK']",1,1,WIN x1,0,35,20255.0
10,95,5,YELLOW,"['WHITE', 'PINK', 'WHITE']",0,0,LOSE,1,-5,20250.0
10,96,15,GREEN,"['RED', 'PINK', 'BLUE']",0,0,LOSE,2,-15,20235.0
10,97,35,BLUE,"['BLUE', 'RED', 'GREEN']",1,1,WIN x1,0,35,20270.0
10,98,5,GREEN,"['PINK', 'RED', 'PINK']",0,0,LOSE,1,-5,20265.0
10,99,15,RED,"['RED', 'PINK', 'RED']",2,2,WIN x2 (2 matches),0,30,20295.0
10,100,5,RED,"['WHITE', 'GREEN', 'YELLOW']",0,0,LOSE,1,-5,20290.0
11,1,15,BLUE,"['YELLOW', 'PINK', 'WHITE']",0,0,LOSE,2,-15,20275.0
11,2,35,YELLOW,"['RED', 'GREEN', 'BLUE']",0,0,LOSE,3,-35,20240.0
11,3,75,GREEN,"['WHITE', 'BLUE', 'RED']",0,0,LOSE,4,-75,20165.0
11,4,155,PINK,"['WHITE', 'YELLOW', 'YELLOW']",0,0,LOSE,5,-155,20010.0
11,5,315,GREEN,"['WHITE', 'YELLOW', 'GREEN']",1,1,WIN x1,0,315,20325.0
11,6,5,GREEN,"['RED', 'YELLOW', 'PINK']",0,0,LOSE,1,-5,20320.0
11,7,15,PINK,"['YELLOW', 'PINK', 'GREEN']",1,1,WIN x1,0,15,20335.0
11,8,5,GREEN,"['PINK', 'BLUE', 'PINK']",0,0,LOSE,1,-5,20330.0
11,9,15,PINK,"['WHITE', 'BLUE', 'BLUE']",0,0,LOSE,2,-15,20315.0
11,10,35,BLUE,"['PINK', 'GREEN', 'PINK']",0,0,LOSE,3,-35,20280.0
11,11,75,RED,"['WHITE', 'PINK', 'RED']",1,1,WIN x1,0,75,20355.0
11,12,5,YELLOW,"['RED', 'GREEN', 'WHITE']",0,0,LOSE,1,-5,20350.0
11,13,15,WHITE,"['BLUE', 'PINK', 'YELLOW']",0,0,LOSE,2,-15,20335.0
11,14,35,RED,"['PINK', 'YELLOW', 'BLUE']",0,0,LOSE,3,-35,20300.0
11,15,75,BLUE,"['WHITE', 'PINK', 'PINK']",0,0,LOSE,4,-75,20225.0
11,16,155,WHITE,"['RED', 'BLUE', 'BLUE']",0,0,LOSE,5,-155,20070.0
11,17,315,BLUE,"['BLUE', 'RED', 'WHITE']",1,1,WIN x1,0,315,20385.0
11,18,5,RED,"['RED', 'RED', 'BLUE']",2,2,WIN x2 (2 matches),0,10,20395.0
11,19,5,BLUE,"['YELLOW', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,20390.0
11,20,15,WHITE,"['PINK', 'WHITE', 'RED']",1,1,WIN x1,0,15,20405.0
11,21,5,BLUE,"['RED', 'RED', 'BLUE']",1,1,WIN x1,0,5,20410.0
11,22,5,PINK,"['GREEN', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,20405.0
11,23,15,RED,"['YELLOW', 'GREEN', 'GREEN']",0,0,LOSE,2,-15,20390.0
11,24,35,PINK,"['RED', 'BLUE', 'RED']",0,0,LOSE,3,-35,20355.0
11,25,75,WHITE,"['GREEN', 'GREEN', 'YELLOW']",0,0,LOSE,4,-75,20280.0
11,26,155,YELLOW,"['WHITE', 'WHITE', 'RED']",0,0,LOSE,5,-155,20125.0
11,27,315,RED,"['PINK', 'GREEN', 'YELLOW']",0,0,LOSE,6,-315,19810.0
11,28,635,BLUE,"['BLUE', 'YELLOW', 'RED']",1,1,WIN x1,0,635,20445.0
11,29,5,WHITE,"['PINK', 'PINK', 'PINK']",0,0,LOSE,1,-5,20440.0
11,30,15,GREEN,"['RED', 'GREEN', 'PINK']",1,1,WIN x1,0,15,20455.0
11,31,5,RED,"['YELLOW', 'BLUE', 'GREEN']",0,0,LOSE,1,-5,20450.0
11,32,15,RED,"['YELLOW', 'BLUE', 'BLUE']",0,0,LOSE,2,-15,20435.0
11,33,35,BLUE,"['GREEN', 'WHITE', 'YELLOW']",0,0,LOSE,3,-35,20400.0
11,34,75,PINK,"['WHITE', 'BLUE', 'RED']",0,0,LOSE,4,-75,20325.0
11,35,155,RED,"['GREEN', 'PINK', 'WHITE']",0,0,LOSE,5,-155,20170.0
11,36,315,RED,"['GREEN', 'BLUE', 'YELLOW']",0,0,LOSE,6,-315,19855.0
11,37,635,RED,"['WHITE', 'RED', 'YELLOW']",1,1,WIN x1,0,635,20490.0
11,38,5,YELLOW,"['RED', 'PINK', 'BLUE']",0,0,LOSE,1,-5,20485.0
11,39,15,BLUE,"['WHITE', 'GREEN', 'GREEN']",0,0,LOSE,2,-15,20470.0
11,40,35,WHITE,"['YELLOW', 'WHITE', 'WHITE']",2,2,WIN x2 (2 matches),0,70,20540.0
11,41,5,WHITE,"['YELLOW', 'YELLOW', 'RED']",0,0,LOSE,1,-5,20535.0
11,42,15,RED,"['RED', 'GREEN', 'PINK']",1,1,WIN x1,0,15,20550.0
11,43,5,PINK,"['PINK', 'GREEN', 'RED']",1,1,WIN x1,0,5,20555.0
11,44,5,WHITE,"['PINK', 'PINK', 'YELLOW']",0,0,LOSE,1,-5,20550.0
11,45,15,RED,"['BLUE', 'GREEN', 'GREEN']",0,0,LOSE,2,-15,20535.0
11,46,35,BLUE,"['BLUE', 'PINK', 'RED']",1,1,WIN x1,0,35,20570.0
11,47,5,YELLOW,"['BLUE', 'PINK', 'YELLOW']",1,1,WIN x1,0,5,20575.0
11,48,5,PINK,"['YELLOW', 'BLUE', 'BLUE']",0,0,LOSE,1,-5,20570.0
11,49,15,RED,"['RED', 'RED', 'BLUE']",2,2,WIN x2 (2 matches),0,30,20600.0
11,50,5,BLUE,"['PINK', 'GREEN', 'WHITE']",0,0,LOSE,1,-5,20595.0
11,51,15,WHITE,"['BLUE', 'PINK', 'YELLOW']",0,0,LOSE,2,-15,20580.0
11,52,35,RED,"['BLUE', 'BLUE', 'GREEN']",0,0,LOSE,3,-35,20545.0
11,53,75,RED,"['GREEN', 'PINK', 'GREEN']",0,0,LOSE,4,-75,20470.0
11,54,155,YELLOW,"['BLUE', 'YELLOW', 'RED']",1,1,WIN x1,0,155,20625.0
11,55,5,PINK,"['BLUE', 'BLUE', 'BLUE']",0,0,LOSE,1,-5,20620.0
11,56,15,RED,"['WHITE', 'YELLOW', 'RED']",1,1,WIN x1,0,15,20635.0
11,57,5,RED,"['PINK', 'RED', 'GREEN']",1,1,WIN x1,0,5,20640.0
11,58,5,GREEN,"['YELLOW', 'GREEN', 'PINK']",1,1,WIN x1,0,5,20645.0
11,59,5,YELLOW,"['GREEN', 'RED', 'WHITE']",0,0,LOSE,1,-5,20640.0
11,60,15,YELLOW,"['PINK', 'PINK', 'RED']",0,0,LOSE,2,-15,20625.0
11,61,35,RED,"['PINK', 'RED', 'YELLOW']",1,1,WIN x1,0,35,20660.0
11,62,5,GREEN,"['YELLOW', 'YELLOW', 'GREEN']",1,1,WIN x1,0,5,20665.0
11,63,5,GREEN,"['YELLOW', 'RED', 'WHITE']",0,0,LOSE,1,-5,20660.0
11,64,15,YELLOW,"['GREEN', 'BLUE', 'BLUE']",0,0,LOSE,2,-15,20645.0
11,65,35,RED,"['YELLOW', 'PINK', 'YELLOW']",0,0,LOSE,3,-35,20610.0
11,66,75,YELLOW,"['YELLOW', 'BLUE', 'BLUE']",1,1,WIN x1,0,75,20685.0
11,67,5,BLUE,"['YELLOW', 'BLUE', 'BLUE']",2,2,WIN x2 (2 matches),0,10,20695.0
11,68,5,YELLOW,"['BLUE', 'PINK', 'YELLOW']",1,1,WIN x1,0,5,20700.0
11,69,5,GREEN,"['RED', 'WHITE', 'RED']",0,0,LOSE,1,-5,20695.0
11,70,15,GREEN,"['BLUE', 'WHITE', 'RED']",0,0,LOSE,2,-15,20680.0
11,71,35,YELLOW,"['BLUE', 'WHITE', 'PINK']",0,0,LOSE,3,-35,20645.0
11,72,75,WHITE,"['PINK', 'YELLOW', 'BLUE']",0,0,LOSE,4,-75,20570.0
11,73,155,WHITE,"['BLUE', 'GREEN', 'BLUE']",0,0,LOSE,5,-155,20415.0
11,74,315,RED,"['WHITE', 'BLUE', 'GREEN']",0,0,LOSE,6,-315,20100.0
11,75,635,RED,"['RED', 'WHITE', 'WHITE']",1,1,WIN x1,0,635,20735.0
11,76,5,BLUE,"['BLUE', 'YELLOW', 'WHITE']",1,1,WIN x1,0,5,20740.0
11,77,5,RED,"['BLUE', 'BLUE', 'YELLOW']",0,0,LOSE,1,-5,20735.0
11,78,15,YELLOW,"['RED', 'GREEN', 'WHITE']",0,0,LOSE,2,-15,20720.0
11,79,35,WHITE,"['RED', 'PINK', 'WHITE']",1,1,WIN x1,0,35,20755.0
11,80,5,BLUE,"['GREEN', 'YELLOW', 'GREEN']",0,0,LOSE,1,-5,20750.0
11,81,15,RED,"['RED', 'YELLOW', 'RED']",2,2,WIN x2 (2 matches),0,30,20780.0
11,82,5,RED,"['YELLOW', 'RED', 'RED']",2,2,WIN x2 (2 matches),0,10,20790.0
11,83,5,YELLOW,"['WHITE', 'GREEN', 'BLUE']",0,0,LOSE,1,-5,20785.0
11,84,15,WHITE,"['RED', 'WHITE', 'YELLOW']",1,1,WIN x1,0,15,20800.0
11,85,5,PINK,"['GREEN', 'WHITE', 'PINK']",1,1,WIN x1,0,5,20805.0
11,86,5,WHITE,"['PINK', 'RED', 'PINK']",0,0,LOSE,1,-5,20800.0
11,87,15,YELLOW,"['RED', 'YELLOW', 'PINK']",1,1,WIN x1,0,15,20815.0
11,88,5,WHITE,"['RED', 'RED', 'GREEN']",0,0,LOSE,1,-5,20810.0
11,89,15,YELLOW,"['PINK', 'BLUE', 'WHITE']",0,0,LOSE,2,-15,20795.0
11,90,35,YELLOW,"['GREEN', 'BLUE', 'GREEN']",0,0,LOSE,3,-35,20760.0
11,91,75,GREEN,"['RED', 'PINK', 'GREEN']",1,1,WIN x1,0,75,20835.0
11,92,5,YELLOW,"['YELLOW', 'BLUE', 'GREEN']",1,1,WIN x1,0,5,20840.0
11,93,5,RED,"['WHITE', 'WHITE', 'RED']",1,1,WIN x1,0,5,20845.0
11,94,5,GREEN,"['BLUE', 'RED', 'GREEN']",1,1,WIN x1,0,5,20850.0
11,95,5,PINK,"['PINK', 'RED', 'PINK']",2,2,WIN x2 (2 matches),0,10,20860.0
11,96,5,GREEN,"['GREEN', 'RED', 'BLUE']",1,1,WIN x1,0,5,20865.0
11,97,5,BLUE,"['YELLOW', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,20860.0
11,98,15,RED,"['RED', 'RED', 'RED']",3,2,WIN x2 (3 matches capped),0,30,20890.0
11,99,5,BLUE,"['RED', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,20885.0
11,100,15,WHITE,"['GREEN', 'WHITE', 'BLUE']",1,1,WIN x1,0,15,20900.0
12,1,5,BLUE,"['BLUE', 'YELLOW', 'RED']",1,1,WIN x1,0,5,20905.0
12,2,5,GREEN,"['PINK', 'PINK', 'WHITE']",0,0,LOSE,1,-5,20900.0
12,3,15,BLUE,"['BLUE', 'PINK', 'WHITE']",1,1,WIN x1,0,15,20915.0
12,4,5,WHITE,"['WHITE', 'PINK', 'RED']",1,1,WIN x1,0,5,20920.0
12,5,5,YELLOW,"['RED', 'WHITE', 'GREEN']",0,0,LOSE,1,-5,20915.0
12,6,15,WHITE,"['YELLOW', 'WHITE', 'RED']",1,1,WIN x1,0,15,20930.0
12,7,5,PINK,"['YELLOW', 'BLUE', 'BLUE']",0,0,LOSE,1,-5,20925.0
12,8,15,RED,"['WHITE', 'RED', 'WHITE']",1,1,WIN x1,0,15,20940.0
12,9,5,BLUE,"['YELLOW', 'BLUE', 'GREEN']",1,1,WIN x1,0,5,20945.0
12,10,5,WHITE,"['GREEN', 'RED', 'PINK']",0,0,LOSE,1,-5,20940.0
12,11,15,YELLOW,"['WHITE', 'GREEN', 'WHITE']",0,0,LOSE,2,-15,20925.0
12,12,35,GREEN,"['BLUE', 'BLUE', 'PINK']",0,0,LOSE,3,-35,20890.0
12,13,75,WHITE,"['PINK', 'BLUE', 'WHITE']",1,1,WIN x1,0,75,20965.0
12,14,5,GREEN,"['WHITE', 'BLUE', 'PINK']",0,0,LOSE,1,-5,20960.0
12,15,15,PINK,"['RED', 'GREEN', 'RED']",0,0,LOSE,2,-15,20945.0
12,16,35,GREEN,"['RED', 'GREEN', 'WHITE']",1,1,WIN x1,0,35,20980.0
12,17,5,RED,"['PINK', 'RED', 'GREEN']",1,1,WIN x1,0,5,20985.0
12,18,5,WHITE,"['WHITE', 'GREEN', 'GREEN']",1,1,WIN x1,0,5,20990.0
12,19,5,RED,"['GREEN', 'PINK', 'YELLOW']",0,0,LOSE,1,-5,20985.0
12,20,15,RED,"['YELLOW', 'GREEN', 'PINK']",0,0,LOSE,2,-15,20970.0
12,21,35,RED,"['YELLOW', 'RED', 'PINK']",1,1,WIN x1,0,35,21005.0
12,22,5,YELLOW,"['WHITE', 'WHITE', 'GREEN']",0,0,LOSE,1,-5,21000.0
12,23,15,PINK,"['RED', 'GREEN', 'BLUE']",0,0,LOSE,2,-15,20985.0
12,24,35,RED,"['BLUE', 'RED', 'YELLOW']",1,1,WIN x1,0,35,21020.0
12,25,5,PINK,"['BLUE', 'YELLOW', 'GREEN']",0,0,LOSE,1,-5,21015.0
12,26,15,WHITE,"['WHITE', 'WHITE', 'BLUE']",2,2,WIN x2 (2 matches),0,30,21045.0
12,27,5,BLUE,"['BLUE', 'WHITE', 'GREEN']",1,1,WIN x1,0,5,21050.0
12,28,5,RED,"['WHITE', 'YELLOW', 'RED']",1,1,WIN x1,0,5,21055.0
12,29,5,GREEN,"['PINK', 'RED', 'WHITE']",0,0,LOSE,1,-5,21050.0
12,30,15,WHITE,"['WHITE', 'YELLOW', 'WHITE']",2,2,WIN x2 (2 matches),0,30,21080.0
12,31,5,YELLOW,"['YELLOW', 'PINK', 'GREEN']",1,1,WIN x1,0,5,21085.0
12,32,5,BLUE,"['WHITE', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,21080.0
12,33,15,WHITE,"['RED', 'GREEN', 'RED']",0,0,LOSE,2,-15,21065.0
12,34,35,YELLOW,"['RED', 'PINK', 'RED']",0,0,LOSE,3,-35,21030.0
12,35,75,BLUE,"['WHITE', 'RED', 'BLUE']",1,1,WIN x1,0,75,21105.0
12,36,5,RED,"['BLUE', 'GREEN', 'YELLOW']",0,0,LOSE,1,-5,21100.0
12,37,15,BLUE,"['WHITE', 'BLUE', 'YELLOW']",1,1,WIN x1,0,15,21115.0
12,38,5,WHITE,"['PINK', 'WHITE', 'WHITE']",2,2,WIN x2 (2 matches),0,10,21125.0
12,39,5,PINK,"['PINK', 'RED', 'PINK']",2,2,WIN x2 (2 matches),0,10,21135.0
12,40,5,YELLOW,"['BLUE', 'YELLOW', 'BLUE']",1,1,WIN x1,0,5,21140.0
12,41,5,PINK,"['GREEN', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,21135.0
12,42,15,WHITE,"['GREEN', 'BLUE', 'RED']",0,0,LOSE,2,-15,21120.0
12,43,35,PINK,"['PINK', 'PINK', 'WHITE']",2,2,WIN x2 (2 matches),0,70,21190.0
12,44,5,BLUE,"['RED', 'PINK', 'RED']",0,0,LOSE,1,-5,21185.0
12,45,15,PINK,"['WHITE', 'BLUE', 'PINK']",1,1,WIN x1,0,15,21200.0
12,46,5,WHITE,"['WHITE', 'YELLOW', 'RED']",1,1,WIN x1,0,5,21205.0
12,47,5,GREEN,"['PINK', 'WHITE', 'BLUE']",0,0,LOSE,1,-5,21200.0
